source,source.doi,Reference,author, year,doi,System,zone, Sampling.location,unaligned.particle.L.master,unaligned.particle.kg.master,fiber.percentage,frequent.polymer,sample.matrix,Min.particle.size.um,Max.particle.size.um,Lowest_size_of_fitration_um,Lowest_size_reported_um
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Bordós et al. 2019,Bordós et al. ,2019,https://doi.org/10.1016/j.chemosphere.2018.10.110,Urban Canal,Source Zone,Hungary,0.023458,,,PP,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Bordós et al. 2019,Bordós et al. ,2019,https://doi.org/10.1016/j.chemosphere.2018.10.110,River,Conveyer Zone,Hungary,0.023785,,,PP,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Bordós et al. 2019,Bordós et al. ,2019,https://doi.org/10.1016/j.chemosphere.2018.10.110,River,Conveyer Zone,Hungary,0.032056,,,PP,water,100,,100,100
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Campanale et al. 2020,Campanale et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113284,River,Conveyer Zone,Italy,0.001000,,0.04,PE,water,500,,333,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Campanale et al. 2020,Campanale et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113284,River,Conveyer Zone,Italy,0.001000,,0.05,PE,water,500,,333,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Campanale et al. 2020,Campanale et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113284,River,Conveyer Zone,Italy,0.005000,,0.06,PE,water,500,,333,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Campanale et al. 2020,Campanale et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113284,River,Conveyer Zone,Italy,0.010000,,0.08,PE,water,500,,333,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Campanale et al. 2020,Campanale et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113284,River,Conveyer Zone,Italy,0.013000,,0.08,PE,water,500,,333,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.000017,,0.23,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.000070,,0.23,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.000349,,0.23,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.000352,,0.03,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.000401,,0.03,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1007/s40710-018-0345-0,River,Conveyer Zone,China,0.001298,,0.49,PP,water,355,,270,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.001444,,0.23,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1007/s40710-018-0345-0,River,Conveyer Zone,China,0.006970,,0.49,PP,water,355,,270,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1007/s40710-018-0345-0,River,Conveyer Zone,China,0.014015,,0.49,PP,water,355,,270,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.016462,,0.03,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Cheung et al. 2018,Cheung et al. ,2018,https://doi.org/10.1016/j.scitotenv.2018.01.338,River,Conveyer Zone,China,0.029697,,0.03,PP,water,355,,333,355
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Çomakli et al. 2020,Çomakli et al. ,2020,https://doi.org/10.1007/s11270-020-04653-4,Lake,Boundary Zone,Turkey,,,,,water,8,,45,8
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.000800,,0.93,PES,water,,,333,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.011600,,0.98,PES,water,,,333,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.017700,,0.98,PES,water,,,333,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.018800,,0.98,PET,water,63,,63,63
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.042300,,0.93,PET,water,63,,63,63
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Constant et al. 2020,Constant et al. ,2020,10.1016/j.scitotenv.2020.136984,River,Conveyer Zone,France,0.618500,,0.93,PES,water,,,333,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.121620,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.398650,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.702700,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.702700,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.743240,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.790540,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.797300,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.898650,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,0.993240,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.101350,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.195950,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.304050,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.445950,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.493240,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.695950,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.695950,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.797300,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,1.891890,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,2.304050,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Crew et al. 2020,Crew et al. ,2020,https://doi.org/0.1016/j.envpol.2020.113994,River,Conveyer Zone,Canada,3.297300,,,,water,#N/A,,#N/A,#N/A
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.50,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.57,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.63,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,River,Conveyer Zone,China,,,0.66,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,River,Conveyer Zone,China,,,0.67,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.68,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.74,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.75,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,River,Conveyer Zone,China,,,0.79,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.80,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.83,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.83,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.84,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,Lake,Boundary Zone,China,,,0.86,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,D. Hu et al. 2020,D. Hu et al. ,2020,https://doi.org/10.1016/j.marpolbul.2020.111555,River,Conveyer Zone,China,,,0.91,PE,water,333,,333,333
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.160000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.160000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.325000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.420000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.450000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.590000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.620000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.840000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,0.870000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,2.080000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Dahms et al. 2020,Dahms et al. ,2020,https://doi.org/10.1016/j.scitotenv.2020.138893,Urban Canal,Source Zone,South Africa,2.080000,,0.76,,water,200,,53,200
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,de Jesus Pinon-Colin et al. 2020,de Jesus Pinon-Colin et al. ,2020,10.1016/j.scitotenv.2019.135411,Stormwater,Source Zone,Mexico,88.000000,,0.78,PE,water,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,de Jesus Pinon-Colin et al. 2020,de Jesus Pinon-Colin et al. ,2020,10.1016/j.scitotenv.2019.135411,Stormwater,Source Zone,Mexico,128.000000,,0.77,PE,water,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,de Jesus Pinon-Colin et al. 2020,de Jesus Pinon-Colin et al. ,2020,10.1016/j.scitotenv.2019.135411,Stormwater,Source Zone,Mexico,180.000000,,0.87,PE,water,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,de Jesus Pinon-Colin et al. 2020,de Jesus Pinon-Colin et al. ,2020,10.1016/j.scitotenv.2019.135411,Stormwater,Source Zone,Mexico,187.000000,,0.68,PE,water,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,de Jesus Pinon-Colin et al. 2020,de Jesus Pinon-Colin et al. ,2020,10.1016/j.scitotenv.2019.135411,Stormwater,Source Zone,Mexico,289.000000,,0.82,PE,water,,,25,
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Deng et al. 2020,Deng et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113658,River,Conveyer Zone,China,2.100000,,0.95,PET,water,17,,20,17
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Deng et al. 2020,Deng et al. ,2020,https://doi.org/10.1016/j.envpol.2019.113658,River,Conveyer Zone,China,71.000000,,,PET,water,17,,20,17
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.597000,,0.38,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.736000,,0.61,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.778000,,0.60,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.861000,,0.41,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.889000,,0.91,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,1.958000,,0.78,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,2.111000,,0.53,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,2.500000,,0.36,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,2.667000,,0.44,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,2.819000,,0.48,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,3.097000,,0.59,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,3.639000,,0.57,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,3.806000,,0.63,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,3.847000,,0.76,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,4.125000,,0.46,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,4.486000,,0.39,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,4.639000,,0.28,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,4.708000,,0.51,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,4.861000,,0.29,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,5.278000,,0.69,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,5.292000,,0.60,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,5.931000,,0.63,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,6.500000,,0.46,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,7.389000,,0.42,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,7.792000,,0.43,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,7.875000,,0.74,PS,water,500,,48,500
Koutnik,https://doi.org/10.1016/j.envpol.2021.116552,Di et al 2018,Di et al ,2018,https://doi.org/10.1016/j.scitotenv.2017.10.150,Lake,Boundary Zone,China,9.778000,,0.81,PS,water,500,,48,500
